BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   106 /    72    36 |       5380    4100.03    4100.03 |      396    4159.31   663 / 1037      31955 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      397    4168.89   643 / 1024      31953 |      -9.67    80    52  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      398    4168.89   643 / 1024      32005 |     -10.61    78    67  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      399    4168.39   630 / 1012      32072 |     -24.09    80    46  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      400    4168.39   630 / 1012      32118 |     -10.00    80    28  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      401    4168.39   630 / 1012      32146 |      -5.17    80    22  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      402    4168.39   630 / 1012      32168 |      -5.00    80    20  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      403    4168.39   630 / 1012      32188 |      -2.02    80    14  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      404    4168.39   630 / 1012      32202 |      -1.32    80     6  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      405    4168.39   630 / 1012      32208 |      -1.32    80    10  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      406    4168.39   630 / 1012      32218 |      -1.31    80     2  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      407    4168.39   630 / 1012      32220 |      -1.31    80     2  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      408    4168.39   630 / 1012      32222 |      -1.26    80     4  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      409    4168.39   630 / 1012      32226 |      -1.35    80     6  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      410    4168.39   630 / 1012      32232 |      -1.35    80     4  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      411    4168.39   630 / 1012      32236 |      -1.35    80     6  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      412    4168.39   630 / 1012      32242 |      -0.30    80     4  
BCP:   109 /    74    37 |       5380    4100.03    4100.03 |      413    4168.39   630 / 1012      32246 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      414    4168.50   638 / 1021      32242 |      -4.64    80    41  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      415    4168.39   626 / 1013      32283 |      -4.69    80    29  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      416    4168.39   626 / 1013      32312 |      -2.83    80    14  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      417    4168.39   626 / 1013      32326 |      -2.50    80    14  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      418    4168.39   626 / 1013      32340 |      -2.19    80     8  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      419    4168.39   626 / 1013      32348 |      -0.78    80     4  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      420    4168.39   626 / 1013      32352 |      -0.83    80     2  
BCP:   112 /    76    38 |       5380    4100.03    4100.03 |      421    4168.39   626 / 1013      32354 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      422    4171.19   592 /  990      32352 |      -7.50    68    51  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      423    4171.19   591 /  989      32403 |      -7.96    59    60  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      424    4171.14   599 /  997      32463 |      -3.44    80    36  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      425    4170.89   605 / 1003      32499 |      -6.97    80    43  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      426    4170.89   605 / 1003      32542 |      -5.00    80    16  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      427    4170.89   605 / 1003      32558 |      -5.00    80    16  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      428    4170.89   605 / 1003      32574 |     -10.00    80    16  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      429    4170.89   605 / 1003      32590 |     -10.00    80    20  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      430    4170.34   647 / 1032      32610 |      -8.68    80    35  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      431    4169.98   640 / 1026      32645 |      -2.99    80    20  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      432    4169.89   638 / 1024      32665 |      -4.70    80    18  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      433    4169.89   638 / 1024      32683 |      -5.14    80    20  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      434    4169.89   638 / 1024      32703 |      -4.40    80    10  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      435    4169.89   638 / 1024      32713 |      -0.01    80     2  
BCP:   115 /    78    39 |       5380    4100.03    4100.03 |      436    4169.89   638 / 1024      32715 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      437    4170.89   605 / 1003      32711 |      -5.83    80    44  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      438    4170.89   605 / 1003      32755 |      -7.10    80    31  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      439    4170.89   605 / 1003      32786 |      -1.45    80     6  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      440    4170.89   605 / 1003      32792 |      -6.24    80     4  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      441    4170.89   605 / 1003      32796 |      -1.23    80     6  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      442    4170.89   605 / 1003      32802 |      -1.23    80     4  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      443    4170.89   605 / 1003      32806 |      -1.23    80     4  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      444    4170.89   605 / 1003      32810 |      -1.90    80     2  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      445    4170.89   605 / 1003      32812 |      -1.16    80     2  
BCP:   118 /    80    40 |       5380    4100.03    4100.03 |      446    4170.89   605 / 1003      32814 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      447    4179.25   590 /  991      32812 |      -6.13    30    56  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      448    4179.21   584 /  985      32868 |      -9.20    28    90  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      449    4178.84   589 /  990      32958 |      -8.65    64    43  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      450    4178.77   589 /  990      33001 |      -3.38    60    36  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      451    4178.70   592 /  993      33037 |      -8.98    80    35  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      452    4178.65   594 /  995      33072 |      -4.14    80    40  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      453    4178.59   592 /  993      33112 |      -2.09    80    24  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      454    4178.57   588 /  989      33136 |      -5.48    80    14  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      455    4178.57   588 /  989      33150 |      -0.94    80    12  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      456    4178.54   588 /  988      33162 |      -0.54    80     6  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      457    4178.54   588 /  988      33168 |      -0.18    80     6  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      458    4178.54   588 /  988      33174 |      -0.68    80     4  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      459    4178.54   589 /  989      33178 |      -0.50    80     4  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      460    4178.54   589 /  989      33182 |      -0.29    80     4  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      461    4178.53   588 /  988      33186 |      -0.28    80     4  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      462    4178.52   587 /  987      33190 |      -0.72    80     2  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      463    4178.50   587 /  987      33192 |      -0.48    80     6  
BCP:   121 /    82    41 |       5380    4100.03    4100.03 |      464    4178.50   587 /  987      33198 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      465    4184.23   586 /  991      33190 |     -10.00    46    64  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      466    4183.07   593 /  998      33254 |      -7.37    45    43  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      467    4183.07   589 /  994      33283 |      -7.63    80    50  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      468    4182.97   587 /  992      33333 |      -2.63    80    18  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      469    4182.97   587 /  992      33351 |      -2.40    80    12  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      470    4182.97   587 /  992      33363 |      -5.85    80     8  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      471    4182.18   584 /  989      33371 |      -3.48    80    26  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      472    4182.18   584 /  989      33397 |      -3.89    80    10  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      473    4182.18   584 /  989      33407 |      -1.40    80     6  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      474    4182.18   584 /  989      33413 |      -3.89    80     2  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      475    4181.66   582 /  987      33415 |      -0.17    80    17  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      476    4181.66   584 /  989      33432 |      -0.36    80     2  
BCP:   124 /    84    42 |       5380    4100.03    4100.03 |      477    4181.66   584 /  989      33434 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      478    4185.70   590 /  998      33430 |      -7.37    49    39  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      479    4185.70   590 /  998      33469 |      -7.02    60    50  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      480    4185.64   593 / 1001      33519 |      -6.19    80    30  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      481    4185.64   591 /  999      33549 |      -1.90    80    10  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      482    4185.64   591 /  999      33559 |      -3.80    80     6  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      483    4185.64   591 /  999      33565 |      -5.76    80    20  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      484    4185.64   591 /  999      33585 |      -1.92    80     6  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      485    4185.64   591 /  999      33591 |      -5.76    80     8  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      486    4185.44   584 /  992      33599 |      -3.87    80    30  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      487    4184.99   574 /  982      33629 |      -2.40    80    16  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      488    4184.96   575 /  983      33645 |      -1.00    80     6  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      489    4184.95   580 /  988      33651 |      -0.71    80    16  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      490    4184.95   580 /  988      33667 |      -0.71    80    10  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      491    4184.95   580 /  988      33677 |      -0.31    80    14  
BCP:   127 /    86    43 |       5380    4100.03    4100.03 |      492    4184.94   583 /  991      33691 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      493    4189.72   564 /  975      33689 |     -11.10    47    60  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      494    4189.65   565 /  976      33737 |      -4.13    55    62  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      495    4189.60   567 /  978      33799 |      -3.95    80    32  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      496    4189.60   567 /  978      33831 |      -3.95    80    10  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      497    4189.60   574 /  985      33841 |      -3.99    80    12  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      498    4189.60   573 /  984      33853 |      -4.03    80    12  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      499    4189.60   573 /  984      33865 |      -4.03    80    12  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      500    4189.46   577 /  989      33877 |      -1.53    80    14  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      501    4189.37   576 /  988      33891 |      -3.65    80    10  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      502    4189.37   576 /  988      33901 |      -2.49    80     2  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      503    4189.37   576 /  988      33903 |      -2.49    80     2  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      504    4189.35   575 /  987      33905 |      -2.67    80     2  
BCP:   130 /    88    44 |       5380    4100.03    4100.03 |      505    4189.35   575 /  987      33907 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      506    4192.14   571 /  986      33903 |      -4.57    60    55  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      507    4191.81   571 /  986      33795 |      -3.93    80    28  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      508    4191.74   568 /  983      33823 |      -3.13    80    20  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      509    4191.74   568 /  983      33843 |      -2.10    80    16  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      510    4191.74   569 /  984      33859 |      -3.30    80    18  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      511    4191.74   569 /  984      33877 |      -4.90    80    10  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      512    4191.74   569 /  984      33887 |      -1.56    80     6  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      513    4191.69   561 /  976      33893 |      -1.61    80     8  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      514    4191.69   566 /  981      33901 |      -3.24    80     8  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      515    4191.69   566 /  981      33909 |      -3.24    80     8  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      516    4191.45   571 /  986      33917 |      -2.67    80    22  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      517    4191.45   571 /  986      33939 |      -6.34    80    10  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      518    4191.45   571 /  986      33949 |      -0.88    80    10  
BCP:   133 /    90    45 |       5215    4100.03    4100.03 |      519    4191.45   571 /  986      33959 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      520    4199.63   572 /  991      33955 |     -30.00    65    44  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      521    4197.90   571 /  990      33999 |     -10.00    49    51  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      522    4197.90   571 /  990      34050 |     -10.00    73    37  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      523    4197.79   566 /  985      34087 |      -7.76    80    22  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      524    4196.68   584 /  995      34109 |     -11.38    80    50  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      525    4196.68   584 /  995      34159 |      -7.19    80    17  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      526    4196.64   580 /  991      34176 |      -9.93    74    34  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      527    4196.64   578 /  989      34210 |     -10.00    80    19  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      528    4194.42   558 /  977      34229 |      -3.44    80    12  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      529    4194.42   558 /  977      34241 |      -3.85    80    12  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      530    4194.42   558 /  977      34253 |      -3.59    80     8  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      531    4194.42   558 /  977      34261 |      -3.52    80     6  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      532    4194.42   558 /  977      34267 |      -7.48    80     8  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      533    4194.42   558 /  977      34275 |      -0.84    80     2  
BCP:   136 /    92    46 |       5215    4100.03    4100.03 |      534    4194.42   558 /  977      34277 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      535    4209.42   550 /  974      34268 |      -8.68    80    47  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      536    4209.42   550 /  974      34315 |      -3.85    80    24  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      537    4209.42   550 /  974      34339 |      -4.55    80    14  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      538    4209.42   550 /  974      34353 |      -7.50    80     8  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      539    4209.42   550 /  974      34361 |      -0.74    80    13  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      540    4209.42   550 /  974      34363 |      -3.92    80     8  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      541    4209.42   550 /  974      34371 |      -0.87    80     6  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      542    4209.42   550 /  974      34377 |      -1.52    80     6  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      543    4209.42   550 /  974      34383 |      -1.10    80     6  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      544    4209.42   550 /  974      34389 |      -0.71    80     4  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      545    4209.42   550 /  974      34393 |      -0.71    80     2  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      546    4209.42   550 /  974      34395 |      -0.78    80     2  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      547    4209.42   550 /  974      34397 |      -0.78    80     6  
BCP:   139 /    94    47 |       5215    4100.03    4100.03 |      548    4209.42   550 /  974      34403 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      549    4232.48   551 /  977      34403 |     -11.91    31    54  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      550    4231.73   555 /  979      34435 |      -3.95    32    54  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      551    4231.67   562 /  987      34477 |      -5.00    30    52  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      552    4231.44   554 /  980      34529 |      -7.26    78    39  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      553    4231.28   545 /  970      34568 |      -2.06    80    34  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      554    4231.21   548 /  973      34602 |      -3.15    80    10  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      555    4231.21   548 /  973      34612 |      -5.41    80     6  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      556    4231.21   548 /  973      34618 |      -5.41    80     4  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      557    4231.21   548 /  973      34622 |      -1.39    80     2  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      558    4231.21   548 /  973      34624 |      -1.39    80     2  
BCP:   142 /    96    48 |       5215    4100.03    4100.03 |      559    4231.21   548 /  973      34626 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      560    4241.50   545 /  974      34622 |     -14.40    42    46  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      561    4237.11   546 /  974      34668 |      -9.51    62    52  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      562    4234.98   536 /  964      34720 |      -8.59    80    38  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      563    4233.77   550 /  978      34758 |      -6.67    80    22  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      564    4233.75   540 /  968      34780 |      -7.28    80    16  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      565    4233.65   557 /  985      34796 |      -8.77    80    12  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      566    4233.65   557 /  985      34808 |      -8.77    80    16  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      567    4233.21   536 /  965      34824 |      -5.58    80    10  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      568    4232.91   546 /  975      34834 |      -6.74    80    20  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      569    4232.73   542 /  971      34854 |      -2.91    80    10  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      570    4232.73   542 /  971      34864 |      -4.24    80     6  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      571    4232.73   542 /  971      34870 |     -10.59    80    10  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      572    4232.32   542 /  971      34880 |      -4.80    80     6  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      573    4232.32   542 /  971      34886 |      -9.59    80     4  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      574    4232.32   542 /  971      34890 |      -1.99    80     2  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      575    4232.32   542 /  971      34892 |      -1.99    80     2  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      576    4232.32   542 /  971      34894 |      -1.01    80     2  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      577    4232.32   542 /  971      34896 |      -1.01    80     2  
BCP:   145 /    98    49 |       5215    4100.03    4100.03 |      578    4232.32   542 /  971      34898 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   148 /   100    50 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   148 /   100    50 |       5215    4100.03    4100.03 |      579    4235.37   529 /  960      34888 |      -4.53    80    24  
BCP:   148 /   100    50 |       5215    4100.03    4100.03 |      580    4234.74   530 /  962      34912 |      -1.63    80    12  
BCP:   148 /   100    50 |       5215    4100.03    4100.03 |      581    4234.73   531 /  963      34924 |      -1.35    80     4  
BCP:   148 /   100    50 |       5215    4100.03    4100.03 |      582    4234.73   531 /  963      34928 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      583    4245.48   511 /  944      34928 |      -6.47    58    46  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      584    4245.10   513 /  946      34974 |      -8.35    63    34  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      585    4244.78   509 /  942      35008 |      -6.79    80    29  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      586    4244.65   507 /  940      35037 |     -15.72    80    22  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      587    4241.43   535 /  970      35059 |      -5.02    70    33  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      588    4241.43   535 /  970      35080 |      -5.02    80    20  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      589    4240.55   516 /  950      35100 |      -3.26    80    22  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      590    4240.55   513 /  948      35122 |      -3.98    80    20  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      591    4240.54   508 /  943      35142 |      -0.88    80     8  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      592    4240.54   508 /  943      35150 |      -1.18    80     4  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      593    4240.54   508 /  943      35154 |      -0.39    80     2  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      594    4240.54   508 /  943      35156 |      -0.39    80     2  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      595    4240.54   508 /  943      35158 |      -4.71    80     4  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      596    4240.54   508 /  943      35162 |      -0.39    80     2  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      597    4240.54   508 /  943      35164 |      -0.39    80     2  
BCP:   151 /   102    51 |       5215    4100.03    4100.03 |      598    4240.54   508 /  943      35166 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |      599    4248.66   513 /  950      35166 |      -8.79    42    50  
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |      600    4248.34   513 /  950      35216 |      -9.86    47    46  
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |      601    4248.27   507 /  945      35262 |      -8.08    80    50  
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |      602    4248.21   506 /  943      35300 |      -4.66    80    28  
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |      603    4247.85   500 /  938      35328 |     -11.75    80    36  
BCP:   154 /   104    52 |       5215    4100.03    4100.03 |      604    4247.75   509 /  946      35364 |      -9.84    80    14  
